7,P,10,02/09/2020 12:46 PM,21
7,K,7,02/09/2020 12:46 PM,85
7,PBH,13,02/09/2020 12:46 PM,63
7,JN,8,02/09/2020 12:46 PM,38
7,P,6,02/09/2020 12:46 PM,99
7,HGK,13,02/09/2020 12:46 PM,39
8,I,8,28/11/2020 06:50 AM,57
8,LN,10,28/11/2020 06:50 AM,63
8,P,3,28/11/2020 06:50 AM,17
8,I,14,28/11/2020 06:50 AM,82
8,E,5,28/11/2020 06:50 AM,60
8,NT,1,28/11/2020 06:50 AM,5
8,JN,5,28/11/2020 06:50 AM,35
8,E,2,28/11/2020 06:50 AM,9
8,EQS,13,28/11/2020 06:50 AM,37
8,ZO,13,28/11/2020 06:50 AM,84
8,EQS,13,28/11/2020 06:50 AM,14
8,BSM,7,28/11/2020 06:50 AM,1
8,ZO,5,28/11/2020 06:50 AM,42
8,TA,4,28/11/2020 06:50 AM,18
8,LN,13,28/11/2020 06:50 AM,58
9,VQN,11,17/08/2020 10:54 AM,20
9,P,12,17/08/2020 10:54 AM,89
9,VQN,9,17/08/2020 10:54 AM,94
9,TA,4,17/08/2020 10:54 AM,22
9,JN,8,17/08/2020 10:54 AM,82
9,ZO,5,17/08/2020 10:54 AM,17
9,LN,1,17/08/2020 10:54 AM,53
9,P,6,17/08/2020 10:54 AM,31
9,B,5,17/08/2020 10:54 AM,65
9,ZO,12,17/08/2020 10:54 AM,72
9,ZO,13,17/08/2020 10:54 AM,57
9,E,6,17/08/2020 10:54 AM,70
9,JN,15,17/08/2020 10:54 AM,92
10,EQS,2,27/06/2022 12:43 PM,81
10,M,6,27/06/2022 12:43 PM,64
10,H,9,27/06/2022 12:43 PM,63
10,P,2,27/06/2022 12:43 PM,78
10,DK,15,27/06/2022 12:43 PM,90
10,M,14,27/06/2022 12:43 PM,40
10,F,8,27/06/2022 12:43 PM,40
10,LN,13,27/06/2022 12:43 PM,44
10,EQS,8,27/06/2022 12:43 PM,69
11,REU,4,22/03/2022 07:52 AM,88
11,M,13,22/03/2022 07:52 AM,53
11,M,2,22/03/2022 07:52 AM,32
11,EQS,4,22/03/2022 07:52 AM,31
11,HGK,11,22/03/2022 07:52 AM,92
11,EQS,2,22/03/2022 07:52 AM,9
11,K,15,22/03/2022 07:52 AM,75
11,NT,15,22/03/2022 07:52 AM,99
11,TA,11,22/03/2022 07:52 AM,94
11,K,13,22/03/2022 07:52 AM,42
11,S,2,22/03/2022 07:52 AM,63
11,S,12,22/03/2022 07:52 AM,82
11,XL,3,22/03/2022 07:52 AM,80
11,P,9,22/03/2022 07:52 AM,3
11,NT,7,22/03/2022 07:52 AM,81
12,EOO,3,14/02/2021 04:46 PM,24
12,LN,5,14/02/2021 04:46 PM,50
12,E,6,14/02/2021 04:46 PM,10
12,M,9,14/02/2021 04:46 PM,17
12,E,2,14/02/2021 04:46 PM,31
12,R,15,14/02/2021 04:46 PM,56
12,MC,4,14/02/2021 04:46 PM,23
12,EQS,12,14/02/2021 04:46 PM,5
12,S,1,14/02/2021 04:46 PM,92
13,M,2,09/01/2021 07:42 PM,36
13,HGK,4,09/01/2021 07:42 PM,100
13,JN,11,09/01/2021 07:42 PM,67
13,VQN,8,09/01/2021 07:42 PM,82
13,I,7,09/01/2021 07:42 PM,13
13,XL,9,09/01/2021 07:42 PM,1
13,REU,3,09/01/2021 07:42 PM,10
13,B,9,09/01/2021 07:42 PM,3
13,BSM,8,09/01/2021 07:42 PM,63
13,NT,8,09/01/2021 07:42 PM,42
14,R,10,14/11/2021 09:31 PM,100
14,S,11,14/11/2021 09:31 PM,15
14,ZO,5,14/11/2021 09:31 PM,20
14,F,9,14/11/2021 09:31 PM,85
14,YOJ,3,14/11/2021 09:31 PM,2
14,EOO,9,14/11/2021 09:31 PM,43
14,UJ,6,14/11/2021 09:31 PM,80
14,EQS,2,14/11/2021 09:31 PM,54
15,BSM,6,30/11/2022 05:27 PM,78
15,ZO,11,30/11/2022 05:27 PM,34
15,PBH,4,30/11/2022 05:27 PM,59
15,PBH,7,30/11/2022 05:27 PM,13
15,XL,15,30/11/2022 05:27 PM,98
15,MC,2,30/11/2022 05:27 PM,24
15,B,7,30/11/2022 05:27 PM,61
15,P,1,30/11/2022 05:27 PM,95
15,ZO,1,30/11/2022 05:27 PM,25
15,NT,1,30/11/2022 05:27 PM,65
15,ZO,7,30/11/2022 05:27 PM,15
15,XL,5,30/11/2022 05:27 PM,12
15,ZO,4,30/11/2022 05:27 PM,73
15,UJ,11,30/11/2022 05:27 PM,7
16,P,13,13/06/2022 03:12 PM,49
16,M,11,13/06/2022 03:12 PM,66
16,YOJ,13,13/06/2022 03:12 PM,21
16,MC,15,13/06/2022 03:12 PM,70
16,XH,15,13/06/2022 03:12 PM,24
16,REU,12,13/06/2022 03:12 PM,43
16,H,14,13/06/2022 03:12 PM,68
17,H,3,19/05/2022 03:12 AM,14
17,NT,14,19/05/2022 03:12 AM,89
17,D,11,19/05/2022 03:12 AM,61
17,BSM,11,19/05/2022 03:12 AM,83
17,LN,14,19/05/2022 03:12 AM,24
17,XL,2,19/05/2022 03:12 AM,45
17,PBH,12,19/05/2022 03:12 AM,39
17,DK,8,19/05/2022 03:12 AM,82
17,PBH,6,19/05/2022 03:12 AM,97
17,XL,7,19/05/2022 03:12 AM,97
17,D,8,19/05/2022 03:12 AM,100
17,NT,2,19/05/2022 03:12 AM,75
18,P,11,21/04/2020 10:43 AM,95
18,R,3,21/04/2020 10:43 AM,100
18,W,8,21/04/2020 10:43 AM,52
18,LN,1,21/04/2020 10:43 AM,92
18,EQS,8,21/04/2020 10:43 AM,79
19,EQS,13,05/02/2020 06:01 PM,95
19,BSM,4,05/02/2020 06:01 PM,28
19,REU,3,05/02/2020 06:01 PM,17
19,YOJ,4,05/02/2020 06:01 PM,82
19,NT,11,05/02/2020 06:01 PM,0
19,HGK,11,05/02/2020 06:01 PM,54
19,UJ,6,05/02/2020 06:01 PM,7
19,PBH,15,05/02/2020 06:01 PM,41
19,P,8,05/02/2020 06:01 PM,52
19,E,2,05/02/2020 06:01 PM,41
19,H,1,05/02/2020 06:01 PM,89
19,NT,11,05/02/2020 06:01 PM,59
19,E,7,05/02/2020 06:01 PM,5
19,H,6,05/02/2020 06:01 PM,58
19,MC,2,05/02/2020 06:01 PM,63
20,HGK,1,15/02/2022 03:54 PM,16
20,K,3,15/02/2022 03:54 PM,68
20,W,7,15/02/2022 03:54 PM,63
20,XL,3,15/02/2022 03:54 PM,19
20,H,7,15/02/2022 03:54 PM,70
20,YOJ,15,15/02/2022 03:54 PM,98
20,YOJ,6,15/02/2022 03:54 PM,82
20,MC,13,15/02/2022 03:54 PM,12
21,YOJ,5,11/07/2022 03:07 PM,0
21,R,5,11/07/2022 03:07 PM,32
21,S,2,11/07/2022 03:07 PM,87
21,REU,6,11/07/2022 03:07 PM,98
21,MC,5,11/07/2022 03:07 PM,49
21,XL,15,11/07/2022 03:07 PM,87
21,HGK,11,11/07/2022 03:07 PM,24
21,TA,8,11/07/2022 03:07 PM,53
21,LN,5,11/07/2022 03:07 PM,59
21,EQS,15,11/07/2022 03:07 PM,89
21,XL,10,11/07/2022 03:07 PM,63
21,M,12,11/07/2022 03:07 PM,79
21,R,10,11/07/2022 03:07 PM,35
22,REU,13,07/01/2021 07:15 PM,41
22,HGK,7,07/01/2021 07:15 PM,89
22,YOJ,8,07/01/2021 07:15 PM,42
22,VQN,10,07/01/2021 07:15 PM,91
22,S,10,07/01/2021 07:15 PM,55
22,I,6,07/01/2021 07:15 PM,21
22,B,14,07/01/2021 07:15 PM,3
22,H,12,07/01/2021 07:15 PM,76
22,BSM,14,07/01/2021 07:15 PM,68
22,XL,8,07/01/2021 07:15 PM,4
22,NT,15,07/01/2021 07:15 PM,48
22,EOO,1,07/01/2021 07:15 PM,74
22,YOJ,9,07/01/2021 07:15 PM,78
22,JN,11,07/01/2021 07:15 PM,88
23,F,12,25/03/2021 08:02 PM,29
23,YOJ,4,25/03/2021 08:02 PM,28
23,P,6,25/03/2021 08:02 PM,16
23,EOO,14,25/03/2021 08:02 PM,20
23,NT,7,25/03/2021 08:02 PM,89
23,R,10,25/03/2021 08:02 PM,75
23,E,11,25/03/2021 08:02 PM,7
23,TA,12,25/03/2021 08:02 PM,72
24,JN,14,16/01/2021 12:00 PM,85
24,XH,8,16/01/2021 12:00 PM,49
24,S,8,16/01/2021 12:00 PM,25
24,S,2,16/01/2021 12:00 PM,30
24,E,13,16/01/2021 12:00 PM,36
24,ZO,3,16/01/2021 12:00 PM,16
24,MC,7,16/01/2021 12:00 PM,7
24,EQS,8,16/01/2021 12:00 PM,57
24,PBH,5,16/01/2021 12:00 PM,45
24,R,9,16/01/2021 12:00 PM,22
24,M,4,16/01/2021 12:00 PM,48
25,REU,15,27/12/2022 04:18 PM,6
25,LN,4,27/12/2022 04:18 PM,61
25,MC,5,27/12/2022 04:18 PM,56
25,S,9,27/12/2022 04:18 PM,4
25,HGK,11,27/12/2022 04:18 PM,29
25,DK,2,27/12/2022 04:18 PM,86
25,YOJ,8,27/12/2022 04:18 PM,93
25,M,8,27/12/2022 04:18 PM,66
25,F,3,27/12/2022 04:18 PM,100
25,YOJ,9,27/12/2022 04:18 PM,17
25,I,15,27/12/2022 04:18 PM,77
25,VQN,14,27/12/2022 04:18 PM,19
25,H,3,27/12/2022 04:18 PM,94
25,E,14,27/12/2022 04:18 PM,36
26,ZO,12,09/11/2020 04:08 PM,8
26,MC,9,09/11/2020 04:08 PM,42
26,ZO,8,09/11/2020 04:08 PM,68
26,MC,8,09/11/2020 04:08 PM,83
26,H,3,09/11/2020 04:08 PM,63
26,NT,14,09/11/2020 04:08 PM,50
26,EQS,8,09/11/2020 04:08 PM,7
26,B,10,09/11/2020 04:08 PM,97
27,K,4,09/03/2020 06:50 AM,37
27,W,6,09/03/2020 06:50 AM,15
27,JN,5,09/03/2020 06:50 AM,88
27,XH,12,09/03/2020 06:50 AM,54
27,JN,9,09/03/2020 06:50 AM,50
27,E,12,09/03/2020 06:50 AM,23
27,R,2,09/03/2020 06:50 AM,68
27,XH,1,09/03/2020 06:50 AM,36
27,JN,10,09/03/2020 06:50 AM,99
27,YOJ,6,09/03/2020 06:50 AM,3
28,M,9,12/12/2020 05:56 PM,77
28,S,13,12/12/2020 05:56 PM,66
28,W,12,12/12/2020 05:56 PM,21
28,UJ,4,12/12/2020 05:56 PM,29
28,YOJ,6,12/12/2020 05:56 PM,39
28,TA,5,12/12/2020 05:56 PM,52
28,K,15,12/12/2020 05:56 PM,96
28,YOJ,3,12/12/2020 05:56 PM,64
29,VQN,8,08/12/2022 04:15 AM,23
29,MC,5,08/12/2022 04:15 AM,1
29,TA,10,08/12/2022 04:15 AM,42
29,BSM,8,08/12/2022 04:15 AM,27
29,S,15,08/12/2022 04:15 AM,66
29,NT,2,08/12/2022 04:15 AM,27
30,H,10,17/01/2021 04:17 PM,96
30,ZO,3,17/01/2021 04:17 PM,79
30,LN,4,17/01/2021 04:17 PM,42
30,EQS,1,17/01/2021 04:17 PM,70
30,R,12,17/01/2021 04:17 PM,99
30,M,7,17/01/2021 04:17 PM,80
30,PBH,13,17/01/2021 04:17 PM,93
30,R,3,17/01/2021 04:17 PM,11
31,ZO,13,16/12/2021 08:58 PM,57
31,EOO,12,16/12/2021 08:58 PM,62
31,B,8,16/12/2021 08:58 PM,37
31,S,10,16/12/2021 08:58 PM,93
31,JN,15,16/12/2021 08:58 PM,85
31,ZO,7,16/12/2021 08:58 PM,24
31,R,3,16/12/2021 08:58 PM,54
31,REU,11,16/12/2021 08:58 PM,48
31,R,2,16/12/2021 08:58 PM,46
31,P,9,16/12/2021 08:58 PM,99
31,EQS,10,16/12/2021 08:58 PM,11
31,XH,9,16/12/2021 08:58 PM,93
31,R,1,16/12/2021 08:58 PM,77
31,XL,2,16/12/2021 08:58 PM,8
31,YOJ,7,16/12/2021 08:58 PM,68
32,TA,4,26/02/2020 08:36 PM,14
32,REU,3,26/02/2020 08:36 PM,64
32,R,14,26/02/2020 08:36 PM,33
32,HGK,15,26/02/2020 08:36 PM,93
32,XH,15,26/02/2020 08:36 PM,25
32,H,3,26/02/2020 08:36 PM,46
32,JN,2,26/02/2020 08:36 PM,2
32,MC,14,26/02/2020 08:36 PM,46
32,TA,3,26/02/2020 08:36 PM,15
32,PBH,4,26/02/2020 08:36 PM,91
33,TA,1,24/02/2020 10:19 PM,34
33,HGK,13,24/02/2020 10:19 PM,75
33,P,10,24/02/2020 10:19 PM,49
33,BSM,4,24/02/2020 10:19 PM,57
33,S,8,24/02/2020 10:19 PM,33
33,YOJ,2,24/02/2020 10:19 PM,60
34,DK,4,24/10/2021 10:05 PM,97
34,D,7,24/10/2021 10:05 PM,96
34,TA,15,24/10/2021 10:05 PM,58
34,UJ,3,24/10/2021 10:05 PM,43
34,K,13,24/10/2021 10:05 PM,19
34,PBH,15,24/10/2021 10:05 PM,61
34,LN,13,24/10/2021 10:05 PM,39
34,S,10,24/10/2021 10:05 PM,72
34,K,15,24/10/2021 10:05 PM,76
34,DK,2,24/10/2021 10:05 PM,3
34,K,10,24/10/2021 10:05 PM,65
34,UJ,11,24/10/2021 10:05 PM,46
35,BSM,13,04/08/2022 02:52 PM,50
35,VQN,11,04/08/2022 02:52 PM,58
35,JN,3,04/08/2022 02:52 PM,19
35,UJ,11,04/08/2022 02:52 PM,73
35,ZO,15,04/08/2022 02:52 PM,88
35,ZO,13,04/08/2022 02:52 PM,39
35,B,6,04/08/2022 02:52 PM,54
35,HGK,13,04/08/2022 02:52 PM,25
35,DK,9,04/08/2022 02:52 PM,82
35,REU,13,04/08/2022 02:52 PM,98
35,LN,14,04/08/2022 02:52 PM,12
36,B,3,12/04/2022 08:47 AM,37
36,MC,6,12/04/2022 08:47 AM,13
36,P,1,12/04/2022 08:47 AM,23
36,I,9,12/04/2022 08:47 AM,73
36,DK,15,12/04/2022 08:47 AM,0
36,K,6,12/04/2022 08:47 AM,53
36,M,6,12/04/2022 08:47 AM,21
36,DK,15,12/04/2022 08:47 AM,6
36,K,9,12/04/2022 08:47 AM,61
36,YOJ,9,12/04/2022 08:47 AM,35
36,ZO,6,12/04/2022 08:47 AM,96
36,MC,15,12/04/2022 08:47 AM,64
36,VQN,3,12/04/2022 08:47 AM,30
36,XH,8,12/04/2022 08:47 AM,67
36,MC,3,12/04/2022 08:47 AM,68
37,I,3,19/07/2022 06:42 PM,90
37,B,2,19/07/2022 06:42 PM,59
37,DK,9,19/07/2022 06:42 PM,37
37,I,7,19/07/2022 06:42 PM,39
37,MC,3,19/07/2022 06:42 PM,39
37,UJ,2,19/07/2022 06:42 PM,34
37,EQS,12,19/07/2022 06:42 PM,51
38,VQN,13,21/08/2022 11:58 PM,26
38,BSM,9,21/08/2022 11:58 PM,74
38,UJ,2,21/08/2022 11:58 PM,31
38,S,7,21/08/2022 11:58 PM,100
38,JN,5,21/08/2022 11:58 PM,4
38,BSM,10,21/08/2022 11:58 PM,53
38,BSM,13,21/08/2022 11:58 PM,42
38,PBH,8,21/08/2022 11:58 PM,31
38,R,13,21/08/2022 11:58 PM,47
38,LN,11,21/08/2022 11:58 PM,70
38,R,15,21/08/2022 11:58 PM,93
38,E,11,21/08/2022 11:58 PM,13
39,D,6,21/11/2021 10:23 PM,46
39,LN,15,21/11/2021 10:23 PM,20
39,EQS,4,21/11/2021 10:23 PM,97
39,M,3,21/11/2021 10:23 PM,33
39,NT,6,21/11/2021 10:23 PM,55
39,I,12,21/11/2021 10:23 PM,67
39,XH,12,21/11/2021 10:23 PM,64
39,ZO,2,21/11/2021 10:23 PM,41
39,D,10,21/11/2021 10:23 PM,47
39,PBH,13,21/11/2021 10:23 PM,52
39,W,1,21/11/2021 10:23 PM,6
39,REU,1,21/11/2021 10:23 PM,32
39,BSM,15,21/11/2021 10:23 PM,1
39,TA,1,21/11/2021 10:23 PM,57
40,PBH,15,11/03/2021 06:14 PM,74
40,ZO,13,11/03/2021 06:14 PM,46
40,PBH,3,11/03/2021 06:14 PM,76
40,I,11,11/03/2021 06:14 PM,81
40,B,3,11/03/2021 06:14 PM,34
40,EOO,2,11/03/2021 06:14 PM,43
40,HGK,15,11/03/2021 06:14 PM,57
40,EQS,1,11/03/2021 06:14 PM,28
40,R,12,11/03/2021 06:14 PM,29
40,P,11,11/03/2021 06:14 PM,89
40,B,10,11/03/2021 06:14 PM,53
41,HGK,13,11/09/2021 04:36 AM,54
41,EOO,6,11/09/2021 04:36 AM,2
41,REU,3,11/09/2021 04:36 AM,17
41,EOO,12,11/09/2021 04:36 AM,34
41,UJ,10,11/09/2021 04:36 AM,19
41,DK,14,11/09/2021 04:36 AM,80
41,F,14,11/09/2021 04:36 AM,5
41,E,13,11/09/2021 04:36 AM,70
41,UJ,1,11/09/2021 04:36 AM,19
41,TA,8,11/09/2021 04:36 AM,54
41,VQN,5,11/09/2021 04:36 AM,4
41,YOJ,9,11/09/2021 04:36 AM,96
41,K,15,11/09/2021 04:36 AM,79
42,B,11,15/06/2021 11:44 PM,75
42,F,7,15/06/2021 11:44 PM,74
42,M,11,15/06/2021 11:44 PM,85
42,D,8,15/06/2021 11:44 PM,85
42,D,1,15/06/2021 11:44 PM,71
42,E,11,15/06/2021 11:44 PM,8
42,NT,2,15/06/2021 11:44 PM,34
42,PBH,1,15/06/2021 11:44 PM,67
42,TA,8,15/06/2021 11:44 PM,92
42,M,3,15/06/2021 11:44 PM,99
42,P,9,15/06/2021 11:44 PM,69
42,MC,8,15/06/2021 11:44 PM,72
43,EQS,5,16/06/2020 08:10 PM,59
43,PBH,15,16/06/2020 08:10 PM,54
43,JN,14,16/06/2020 08:10 PM,35
43,DK,8,16/06/2020 08:10 PM,97
43,W,14,16/06/2020 08:10 PM,57
43,D,14,16/06/2020 08:10 PM,6
43,LN,13,16/06/2020 08:10 PM,64
43,EOO,15,16/06/2020 08:10 PM,68
43,EOO,8,16/06/2020 08:10 PM,10
43,D,5,16/06/2020 08:10 PM,7
43,HGK,13,16/06/2020 08:10 PM,51
43,ZO,10,16/06/2020 08:10 PM,97
43,MC,2,16/06/2020 08:10 PM,73
43,HGK,11,16/06/2020 08:10 PM,27
43,EQS,13,16/06/2020 08:10 PM,44
44,R,5,16/02/2020 12:15 AM,11
44,K,13,16/02/2020 12:15 AM,81
44,R,15,16/02/2020 12:15 AM,17
44,E,5,16/02/2020 12:15 AM,91
44,HGK,7,16/02/2020 12:15 AM,9
44,R,14,16/02/2020 12:15 AM,19
44,VQN,10,16/02/2020 12:15 AM,27
44,K,5,16/02/2020 12:15 AM,79
44,UJ,3,16/02/2020 12:15 AM,45
44,E,3,16/02/2020 12:15 AM,13
44,D,12,16/02/2020 12:15 AM,59
44,ZO,7,16/02/2020 12:15 AM,49
44,UJ,13,16/02/2020 12:15 AM,56
45,REU,11,22/05/2020 02:35 PM,92
45,HGK,8,22/05/2020 02:35 PM,76
45,REU,12,22/05/2020 02:35 PM,23
45,I,10,22/05/2020 02:35 PM,60
45,R,4,22/05/2020 02:35 PM,32
45,S,14,22/05/2020 02:35 PM,0
46,YOJ,8,08/04/2021 12:25 PM,91
46,UJ,14,08/04/2021 12:25 PM,22
46,E,14,08/04/2021 12:25 PM,48
46,BSM,4,08/04/2021 12:25 PM,78
46,YOJ,2,08/04/2021 12:25 PM,44
46,ZO,3,08/04/2021 12:25 PM,8
46,NT,4,08/04/2021 12:25 PM,4
47,VQN,6,24/05/2021 11:46 PM,29
47,H,10,24/05/2021 11:46 PM,38
47,EQS,6,24/05/2021 11:46 PM,10
47,W,13,24/05/2021 11:46 PM,8
47,XL,4,24/05/2021 11:46 PM,50
47,TA,9,24/05/2021 11:46 PM,76
47,JN,9,24/05/2021 11:46 PM,61
47,K,12,24/05/2021 11:46 PM,12
47,W,2,24/05/2021 11:46 PM,90
47,R,7,24/05/2021 11:46 PM,63
47,TA,3,24/05/2021 11:46 PM,93
47,ZO,4,24/05/2021 11:46 PM,88
47,MC,2,24/05/2021 11:46 PM,79
47,TA,14,24/05/2021 11:46 PM,52
48,D,7,11/12/2020 12:31 PM,80
48,BSM,15,11/12/2020 12:31 PM,28
48,MC,6,11/12/2020 12:31 PM,57
48,TA,5,11/12/2020 12:31 PM,90
48,ZO,6,11/12/2020 12:31 PM,34
49,JN,9,05/02/2022 09:42 PM,82
49,MC,4,05/02/2022 09:42 PM,99
49,H,13,05/02/2022 09:42 PM,20
49,NT,6,05/02/2022 09:42 PM,85
49,B,10,05/02/2022 09:42 PM,83
49,PBH,11,05/02/2022 09:42 PM,16
49,I,12,05/02/2022 09:42 PM,59
49,JN,9,05/02/2022 09:42 PM,8
49,XH,13,05/02/2022 09:42 PM,43
49,R,10,05/02/2022 09:42 PM,33
49,B,5,05/02/2022 09:42 PM,40
49,UJ,7,05/02/2022 09:42 PM,68
49,VQN,6,05/02/2022 09:42 PM,64
49,PBH,12,05/02/2022 09:42 PM,85
50,TA,13,28/04/2020 01:53 PM,58
50,HGK,4,28/04/2020 01:53 PM,97
50,P,2,28/04/2020 01:53 PM,7
50,JN,13,28/04/2020 01:53 PM,20
50,PBH,1,28/04/2020 01:53 PM,90
50,I,4,28/04/2020 01:53 PM,11
50,XL,3,28/04/2020 01:53 PM,68
50,MC,11,28/04/2020 01:53 PM,73
50,DK,10,28/04/2020 01:53 PM,78
51,S,5,14/02/2020 03:17 AM,12
51,F,1,14/02/2020 03:17 AM,7
51,P,10,14/02/2020 03:17 AM,41
51,YOJ,9,14/02/2020 03:17 AM,46
51,P,1,14/02/2020 03:17 AM,65
51,D,6,14/02/2020 03:17 AM,12
51,B,5,14/02/2020 03:17 AM,98
51,LN,12,14/02/2020 03:17 AM,44
51,XH,2,14/02/2020 03:17 AM,24
51,REU,11,14/02/2020 03:17 AM,90
51,NT,15,14/02/2020 03:17 AM,63
51,LN,15,14/02/2020 03:17 AM,10
51,JN,10,14/02/2020 03:17 AM,54
51,NT,9,14/02/2020 03:17 AM,3
51,JN,6,14/02/2020 03:17 AM,59
52,EQS,12,30/04/2020 07:40 AM,97
52,B,11,30/04/2020 07:40 AM,42
52,B,14,30/04/2020 07:40 AM,13
52,ZO,15,30/04/2020 07:40 AM,61
52,R,3,30/04/2020 07:40 AM,62
52,D,3,30/04/2020 07:40 AM,25
52,XH,8,30/04/2020 07:40 AM,18
52,YOJ,2,30/04/2020 07:40 AM,22
52,LN,2,30/04/2020 07:40 AM,61
52,EOO,8,30/04/2020 07:40 AM,39
53,EOO,4,03/09/2020 10:30 AM,73
53,B,4,03/09/2020 10:30 AM,45
53,M,5,03/09/2020 10:30 AM,51
53,P,5,03/09/2020 10:30 AM,24
53,XL,13,03/09/2020 10:30 AM,15
53,EQS,1,03/09/2020 10:30 AM,54
53,VQN,14,03/09/2020 10:30 AM,84
53,F,4,03/09/2020 10:30 AM,76
53,MC,6,03/09/2020 10:30 AM,95
53,MC,4,03/09/2020 10:30 AM,33
53,HGK,7,03/09/2020 10:30 AM,99
53,PBH,15,03/09/2020 10:30 AM,69
53,H,10,03/09/2020 10:30 AM,93
53,R,1,03/09/2020 10:30 AM,77
54,MC,7,15/03/2020 07:18 AM,70
54,S,14,15/03/2020 07:18 AM,46
54,R,8,15/03/2020 07:18 AM,91
54,XH,6,15/03/2020 07:18 AM,63
54,XL,8,15/03/2020 07:18 AM,8
54,P,12,15/03/2020 07:18 AM,86
54,NT,2,15/03/2020 07:18 AM,86
54,PBH,1,15/03/2020 07:18 AM,65
54,I,2,15/03/2020 07:18 AM,87
55,REU,5,30/10/2020 10:38 AM,32
55,PBH,13,30/10/2020 10:38 AM,38
55,REU,3,30/10/2020 10:38 AM,51
55,EOO,15,30/10/2020 10:38 AM,36
55,F,7,30/10/2020 10:38 AM,42
56,XL,11,23/11/2022 02:33 AM,26
56,XH,11,23/11/2022 02:33 AM,2
56,H,8,23/11/2022 02:33 AM,23
56,HGK,13,23/11/2022 02:33 AM,59
56,JN,1,23/11/2022 02:33 AM,31
56,TA,8,23/11/2022 02:33 AM,38
56,MC,5,23/11/2022 02:33 AM,11
56,F,7,23/11/2022 02:33 AM,37
56,MC,14,23/11/2022 02:33 AM,71
56,D,9,23/11/2022 02:33 AM,47
56,E,14,23/11/2022 02:33 AM,29
56,BSM,5,23/11/2022 02:33 AM,86
